time,DEVICE VOLTAGE B2|XI2,DEVICE VOLTAGE B2|XI4,DEVICE VOLTAGE B2|XI6,DEVICE VOLTAGE B1|XI10
9.1340000000000007e-10,8.2530296583920998e-07,7.5512469168331985e-08,8.6752660550277276e-05,1.7418320376478292e-04
9.1360000000000003e-10,1.0929733770180325e-06,2.9315186894756385e-07,8.9524772867963616e-05,1.9259483275300710e-04
9.1379999999999999e-10,1.3484167848913067e-06,5.2161548617923394e-07,9.0761238415255875e-05,2.1434018685961395e-04
9.1400000000000005e-10,1.5881156680770395e-06,7.5756156231870098e-07,9.0281460475669136e-05,2.3995161092887985e-04
9.1420000000000001e-10,1.8092364171948773e-06,9.9795863992899102e-07,8.8027284076100970e-05,2.6995966189561352e-04
9.1440000000000007e-10,2.0096399113672466e-06,1.2402122038913056e-06,8.4070211729522207e-05,3.0480520573213842e-04
9.1460000000000003e-10,2.1878596323675483e-06,1.4822670390079959e-06,7.8600491412902327e-05,3.4467770770518286e-04
9.1479999999999998e-10,2.3430509939469228e-06,1.7226829992258873e-06,7.1902219049124343e-05,3.8924885347527794e-04
9.1500000000000005e-10,2.4749163602365948e-06,1.9606837215910649e-06,6.4320547946725029e-05,4.3728611892718082e-04
9.1520000000000000e-10,2.5836108088389149e-06,2.1961796120887576e-06,5.6227047348703106e-05,4.8619087106197538e-04
9.1540000000000006e-10,2.6696341146478854e-06,2.4297681070115752e-06,4.7987907552845863e-05,5.3163542871256797e-04
9.1560000000000002e-10,2.7337147117344232e-06,2.6627156865432292e-06,3.9937898370601198e-05,5.6764778682266486e-04
9.1579999999999998e-10,2.7766915263043351e-06,2.8969272930326476e-06,3.2361366829680561e-05,5.8755278883251187e-04
9.1600000000000004e-10,2.7993995447133037e-06,3.1349095958637060e-06,2.5480387463281291e-05,5.8585472842997749e-04
9.1620000000000000e-10,2.8025647750381837e-06,3.3797348789241042e-06,1.9449471559900553e-05,5.6039571192798162e-04
9.1640000000000006e-10,2.7867138859619705e-06,3.6350121672179341e-06,1.4355887699046964e-05,5.1354035486698751e-04
9.1660000000000002e-10,2.7521032865422440e-06,3.9048715489124292e-06,1.0224507389388933e-05,4.5153492278359586e-04
9.1679999999999998e-10,2.6986717730134713e-06,4.1939664985360450e-06,7.0260599062251790e-06,3.8241750694306833e-04
9.1700000000000004e-10,2.6260201344371515e-06,4.5074973656985956e-06,4.6876983950949620e-06,3.1372512620363212e-04
9.1720000000000000e-10,2.5334202849648794e-06,4.8512570060720585e-06,3.1048224664418165e-06,2.5103054639021797e-04
9.1740000000000006e-10,2.4198555710511597e-06,5.2316966300143031e-06,2.1531719562752780e-06,1.9754554673587498e-04
9.1760000000000002e-10,2.2840928684002877e-06,5.6560059883346634e-06,1.7003119105439661e-06,1.5445258022333928e-04
9.1780000000000008e-10,2.1247859045217694e-06,6.1321964414663446e-06,1.6157768868395137e-06,1.2151615822845403e-04
9.1800000000000004e-10,1.9406078820476915e-06,6.6691674848821016e-06,1.7793308212559138e-06,9.7674426088937367e-05
9.1819999999999999e-10,1.7304099039575504e-06,7.2767260604118675e-06,2.0870140820052589e-06,8.1488471221934780e-05
9.1840000000000005e-10,1.4933998907795193e-06,7.9655129223274387e-06,2.4548716239358851e-06,7.1437075581228559e-05
9.1860000000000001e-10,1.2293346194480539e-06,8.7467721006236050e-06,2.8204626404576294e-06,6.6088936360830420e-05
9.1880000000000007e-10,9.3871523445274832e-07,9.6318814359061886e-06,3.1424225083641040e-06,6.4191205400790054e-05
9.1900000000000003e-10,6.2297421321417817e-07,1.0631552026934039e-05,3.3984679021385551e-06,6.4705603982205786e-05
9.1919999999999999e-10,2.8463956493809295e-07,1.1754615302814728e-05,3.5822995836594015e-06,6.6813396055930929e-05
9.1940000000000005e-10,-7.2539641741180862e-08,1.3006364130201283e-05,3.6998669566162456e-06,6.9902564481705176e-05
9.1960000000000001e-10,-4.4352308888852451e-07,1.4386509261243983e-05,3.7654234080521147e-06,7.3545340260349710e-05
9.1980000000000007e-10,-8.2198043564729537e-07,1.5886947089417040e-05,3.7977349053076118e-06,7.7471180053747632e-05
9.2000000000000003e-10,-1.2003776995326599e-06,1.7489675711255746e-05,3.8167198127787957e-06,8.1538562473932371e-05
9.2019999999999999e-10,-1.5701537784221401e-06,1.9165295624758448e-05,3.8407072235927960e-06,8.5707951211179265e-05
9.2040000000000005e-10,-1.9219825742902131e-06,2.0872535047252170e-05,3.8844135887243294e-06,9.0017573713564803e-05
9.2060000000000001e-10,-2.2461103872843194e-06,2.2559124825457359e-05,3.9576599137334373e-06,9.4563105360426596e-05
9.2080000000000007e-10,-2.5327447256781221e-06,2.4164146393697875e-05,4.0647887114479261e-06,9.9481869691497399e-05
9.2100000000000002e-10,-2.7724582942620769e-06,2.5621729008093191e-05,4.2046933257689018e-06,1.0494176134793156e-04
9.2119999999999998e-10,-2.9565737197235773e-06,2.6865727301977630e-05,4.3713422070689107e-06,1.1113478081206436e-04
9.2140000000000004e-10,-3.0774967160657295e-06,2.7834836302510734e-05,4.5546658453916183e-06,1.1827484146194411e-04
9.2160000000000000e-10,-3.1289658423229288e-06,2.8477536931748803e-05,4.7416722543070742e-06,1.2659935441465184e-04
9.2180000000000006e-10,-3.1062007186360166e-06,2.8756304233860130e-05,4.9176657200617619e-06,1.3637397735436255e-04
9.2200000000000002e-10,-3.0059464927189539e-06,2.8650643321911078e-05,5.0674603369518849e-06,1.4789976512879810e-04
9.2219999999999998e-10,-2.8264245926327379e-06,2.8158708076524670e-05,5.1765018021661327e-06,1.6152167948146315e-04
9.2240000000000004e-10,-2.5672099295490019e-06,2.7297455104004371e-05,5.2318351613795245e-06,1.7763684098516305e-04
9.2260000000000000e-10,-2.2290556174605261e-06,2.6101457801345609e-05,5.2228800294835388e-06,1.9669978402682832e-04
9.2280000000000006e-10,-1.8136869473132617e-06,2.4620621067359252e-05,5.1419961307765321e-06,2.1921992022302903e-04
9.2300000000000002e-10,-1.3235822627266246e-06,2.2917096676709384e-05,4.9848393689694163e-06,2.4574289654829786e-04
9.2320000000000008e-10,-7.6174134552105422e-07,2.1061720543732373e-05,4.7505212867497038e-06,2.7680198883119837e-04
9.2340000000000004e-10,-1.3143045345448975e-07,1.9130274359685840e-05,4.4415925607336670e-06,3.1281800214320605e-04
9.2360000000000000e-10,5.6410678711281693e-07,1.7199827106687013e-05,4.0638745569032401e-06,3.5391815242201619e-04
9.2380000000000006e-10,1.3219850458338259e-06,1.5345363916325788e-05,3.6261629506882246e-06,3.9964289833189213e-04
9.2400000000000001e-10,2.1400656006280785e-06,1.3636859320458255e-05,3.1398253439509539e-06,4.4853133583581527e-04
9.2420000000000008e-10,3.0173843065621662e-06,1.2136897108627324e-05,2.6183120836637734e-06,4.9764885954743350e-04
9.2440000000000003e-10,3.9545899985848472e-06,1.0898894068886215e-05,2.0765973022739854e-06,5.4226768514205944e-04
9.2459999999999999e-10,4.9543555155876020e-06,9.9659511764220044e-06,1.5305664064814534e-06,5.7608639806739227e-04
9.2480000000000005e-10,6.0217229081099618e-06,9.3703299110732629e-06,9.9636723952050001e-07,5.9238439813766265e-04
9.2500000000000001e-10,7.1643531075242387e-06,9.1335320879634677e-06,4.8974483041103135e-07,5.8607779283036360e-04
9.2520000000000007e-10,8.3926652184118850e-06,9.2669449436567159e-06,2.5383442902960294e-08,5.5583466984295081e-04
9.2540000000000003e-10,9.7198643152870367e-06,9.7729931704611763e-06,-3.8371639452936795e-07,5.0495145638552736e-04
9.2559999999999999e-10,1.1161858913019369e-05,1.0646708744046642e-05,-7.2679517820323693e-07,4.4032909003420182e-04
9.2580000000000005e-10,1.2737049520045240e-05,1.1877580754879115e-05,-9.9579435473241215e-07,3.7018672269456651e-04
9.2600000000000001e-10,1.4465922338901120e-05,1.3451478837604515e-05,-1.1856890868499316e-06,3.0183595643172546e-04
9.2620000000000007e-10,1.6370313977532082e-05,1.5352363982645356e-05,-1.2946692472664770e-06,2.4042336282591691e-04
9.2640000000000003e-10,1.8472150537639647e-05,1.7563436227343850e-05,-1.3241524193143844e-06,1.8872254218113766e-04
9.2659999999999998e-10,2.0791456617600797e-05,2.0067367554567666e-05,-1.2786236749120102e-06,1.4756859886229091e-04
9.2680000000000005e-10,2.3343533316252153e-05,2.2845385901421250e-05,-1.1653094464481845e-06,1.1649560135907923e-04
9.2700000000000000e-10,2.6135443957813674e-05,2.5875238516003442e-05,-9.9370557225707323e-07,9.4312938905913386e-05
9.2720000000000007e-10,2.9162270320955419e-05,2.9128421468891942e-05,-7.7499114159079049e-07,7.9526843460559288e-05
9.2740000000000002e-10,3.2403882495048271e-05,3.2567389315735284e-05,-5.2136877398406934e-07,7.0609386931098748e-05
9.2759999999999998e-10,3.5823064131724588e-05,3.6143610825706695e-05,-2.4537742286856829e-07,6.6151466825124059e-05
9.2780000000000004e-10,3.9365686554007540e-05,3.9797237716346918e-05,4.0774881963349958e-08,6.4938340507806502e-05
9.2800000000000000e-10,4.2963264180907288e-05,4.3458828714541227e-05,3.2581381720923700e-07,6.5977280061012936e-05
9.2820000000000006e-10,4.6537751659594625e-05,4.7053117988030585e-05,5.9989920781357869e-07,6.8497052316373854e-05
9.2840000000000002e-10,5.0007986682346264e-05,5.0504360688596161e-05,8.5499490725624803e-07,7.1931509831002881e-05
9.2859999999999998e-10,5.3296861693609024e-05,5.3742450814530225e-05,1.0850914348671723e-06,7.5894855094221886e-05
9.2880000000000004e-10,5.6338202944149829e-05,5.6708873257055365e-05,1.2862769192831863e-06,8.0153382675469807e-05
9.2900000000000000e-10,5.9082458432055054e-05,5.9361641847077660e-05,1.4566636503910739e-06,8.4596918275418962e-05
9.2920000000000006e-10,6.1500588346293834e-05,6.1678636521459348e-05,1.5961878077786168e-06,8.9212189240534863e-05
9.2940000000000002e-10,6.3585913527401303e-05,6.3659090470131435e-05,1.7063079515526509e-06,9.4059653278141654e-05
9.2960000000000008e-10,6.5354012196169365e-05,6.5323296556476273e-05,1.7896331675424993e-06,9.9254735889226680e-05
9.2980000000000004e-10,6.6840998704214343e-05,6.6710836573786810e-05,1.8495141883978040e-06,1.0495394039892472e-04
9.2999999999999999e-10,6.8100648200311760e-05,6.7877763337549177e-05,1.8896304663824454e-06,1.1134589832805836e-04
9.3020000000000006e-10,6.9200859395403082e-05,6.8893194206240383e-05,1.9136033684417193e-06,1.1864712811681263e-04
9.3040000000000001e-10,7.0219903591536501e-05,6.9835733671820682e-05,1.9246608703775015e-06,1.2710205771877871e-04
9.3060000000000007e-10,7.1242824867174449e-05,7.0790064221380565e-05,1.9253729130358233e-06,1.3698670756410409e-04
9.3080000000000003e-10,7.2358260999762602e-05,7.1843955132865184e-05,1.9174695615257896e-06,1.4861525966417081e-04
9.3099999999999999e-10,7.3655864988618315e-05,7.3085855172576141e-05,1.9017468889679365e-06,1.6234844838666299e-04
9.3120000000000005e-10,7.5224431273034182e-05,7.4603165129529656e-05,1.8780586618348665e-06,1.7860212659060273e-04
9.3140000000000011e-10,7.7150770392059287e-05,7.6481230864199816e-05,1.8453859433692173e-06,1.9785321534376095e-04
9.3159999999999997e-10,7.9519328369033132e-05,7.8803054357912320e-05,1.8019720769380653e-06,2.2063811909730068e-04
9.3180000000000003e-10,8.2412508378334909e-05,8.1649684963723331e-05,1.7455074690313973e-06,2.4753499438738699e-04
9.3200000000000009e-10,8.5911617962236027e-05,8.5101221487697266e-05,1.6733473085893757e-06,2.7911534426871263e-04
9.3219999999999994e-10,9.0098331207133270e-05,8.9238324059624595e-05,1.5827457665575818e-06,3.1584205508859280e-04
9.3240000000000001e-10,9.5056517747150958e-05,9.4144099124575435e-05,1.4710920003858788e-06,3.5788192594340485e-04
9.3260000000000007e-10,1.0087424402370833e-04,9.9906176390527715e-05,1.3361359277884894e-06,4.0479806788795193e-04
9.3280000000000013e-10,1.0764568930116475e-04,1.0661873594620612e-04,1.1761946670890612e-06,4.5510924358536909e-04
9.3299999999999998e-10,1.1547262829939916e-04,1.1438415608000386e-04,9.9033330399112349e-07,5.0578078019124836e-04
9.3320000000000004e-10,1.2446499819723230e-04,1.2331382188761236e-04,7.7851590213200365e-07,5.5187167347349215e-04
9.3340000000000011e-10,1.3473986993654688e-04,1.3352744083127555e-04,5.4172415265420715e-07,5.8675795567944002e-04
9.3359999999999996e-10,1.4641785979373946e-04,1.4514993003482722e-04,2.8204155266645401e-07,6.0336790546048897e-04
9.3380000000000002e-10,1.5961562982322888e-04,1.5830455038341986e-04,2.7005271225354359e-09,5.9639234806169194e-04
9.3400000000000008e-10,1.7443264031655027e-04,1.7310046243972489e-04,-2.9191120564568745e-07,5.6454058075461778e-04
9.3419999999999994e-10,1.9092979739392024e-04,1.8961231923039399e-04,-5.9628991732773226e-07,5.1142586039007703e-04
9.3440000000000000e-10,2.0909727065688533e-04,2.0784905693313241e-04,-9.0390636523162163e-07,4.4439840365524929e-04
9.3460000000000006e-10,2.2880894890044888e-04,2.2770907941025711e-04,-1.2073527046797658e-06,3.7207234849744074e-04
9.3480000000000012e-10,2.4976250564238939e-04,2.4892028530234785e-04,-1.4985492765270692e-06,3.0199061582540529e-04
9.3499999999999998e-10,2.7140799324229639e-04,2.7096700850428847e-04,-1.7690114292948308e-06,2.3936393839078885e-04
9.3520000000000004e-10,2.9287552709568541e-04,2.9301331106125158e-04,-2.0101717734693332e-06,1.8691856967781398e-04
9.3540000000000010e-10,3.1292436616756156e-04,3.1384390065269843e-04,-2.2137474272753122e-06,1.4539229111996754e-04
9.3559999999999995e-10,3.2994912237629677e-04,3.3185832845408276e-04,-2.3721355657912603e-06,1.1421401201423190e-04
9.3580000000000002e-10,3.4208631065434255e-04,3.4516385254762728e-04,-2.4788147893694060e-06,9.2101118881995602e-05
9.3600000000000008e-10,3.4745315178134043e-04,3.5180421566937444e-04,-2.5287254043465113e-06,7.7487970022694681e-05
9.3619999999999993e-10,3.4450937889082242e-04,3.5012253638281503e-04,-2.5185994945153196e-06,6.8794849822060859e-05
9.3639999999999999e-10,3.3246717641651695e-04,3.3918887705864346e-04,-2.4472122691571432e-06,6.4578212245074371e-05
9.3660000000000005e-10,3.1161705876513315e-04,3.1915825350787343e-04,-2.3155298832558249e-06,6.3602817926509622e-05
9.3680000000000012e-10,2.8343494719771354e-04,2.9141299696487254e-04,-2.1267356176908467e-06,6.4866109885072123e-05
9.3699999999999997e-10,2.5040790996002391e-04,2.5841173874552862e-04,-1.8861254515505898e-06,6.7594763208366138e-05
9.3720000000000003e-10,2.1562740659318707e-04,2.2328431549576086e-04,-1.6008747693818717e-06,7.1225753654189766e-05
9.3740000000000009e-10,1.8228116139247372e-04,1.8930522010336817e-04,-1.2796890906844556e-06,7.5379533364895935e-05
9.3759999999999995e-10,1.5318457984138102e-04,1.5939617762887801e-04,-9.3236205405154466e-07,7.9830139067982918e-05
9.3780000000000001e-10,1.3044193536577650e-04,1.3575871519298845e-04,-5.6927226263599846e-07,8.4475458503400469e-05
9.3800000000000007e-10,1.1526147696021593e-04,1.1966756731472373e-04,-2.0085604843666782e-07,8.9309871352199400e-05
9.3820000000000013e-10,1.0790450128077473e-04,1.1140753628519435e-04,1.6290486576415350e-07,9.4400745228865370e-05
9.3839999999999999e-10,1.0773650884617445e-04,1.1032283967358527e-04,5.1294361876326703e-07,9.9869668572002030e-05
9.3860000000000005e-10,1.1335776953901596e-04,1.1495716922579178e-04,8.4148443995594741e-07,1.0587880268078441e-04
9.3880000000000011e-10,1.2280283260290885e-04,1.2327387591628435e-04,1.1423109916077879e-06,1.1262233540129760e-04
9.3899999999999996e-10,1.3379976238205452e-04,1.3294319180013706e-04,1.4109129390601744e-06,1.2032272130627593e-04
9.3920000000000002e-10,1.4406681629969783e-04,1.4166540778665134e-04,1.6445076657825024e-06,1.2923118235463359e-04
9.3940000000000009e-10,1.5160521468086225e-04,1.4747806451415353e-04,1.8419445690003567e-06,1.3963177701664195e-04
9.3959999999999994e-10,1.5493586775105456e-04,1.4898877048314356e-04,2.0035085969339244e-06,1.5184814870195337e-04
9.3980000000000000e-10,1.5323582180934236e-04,1.4549166527247118e-04,2.1306468129135038e-06,1.6625171314075353e-04
9.4000000000000006e-10,1.4635593349363553e-04,1.3695831768398910e-04,2.2256462621397060e-06,1.8326934548078345e-04
9.4020000000000012e-10,1.3473338023082005e-04,1.2392721717143103e-04,2.2912930495494517e-06,2.0338727994956946e-04
9.4039999999999998e-10,1.1923665255176089e-04,1.0733590950384282e-04,2.3305413938528674e-06,2.2714548881756547e-04
9.4060000000000004e-10,1.0098813093548937e-04,8.8341389020644122e-05,2.3462178586438072e-06,2.5511266748721447e-04
9.4080000000000010e-10,8.1201223876328375e-05,6.8162127953918622e-05,2.3407805516240777e-06,2.8782555722024820e-04
9.4099999999999996e-10,6.1052930137706451e-05,4.7957972498399831e-05,2.3161465524433769e-06,3.2566785899832985e-04
9.4120000000000002e-10,4.1596974456660003e-05,2.8749660179173510e-05,2.2735939699263667e-06,3.6865623010121551e-04
9.4140000000000008e-10,2.3712360220840142e-05,1.1371406287575079e-05,2.2137386004441569e-06,4.1610313345362404e-04
9.4159999999999993e-10,8.0781477750301222e-06,-3.5524016599435255e-06,2.1365797787349202e-06,4.6615968055157918e-04
9.4179999999999999e-10,-4.8342354443661728e-06,-1.5614032097238329e-05,2.0416060522681943e-06,5.1533783880675457e-04
9.4200000000000006e-10,-1.4757228897721748e-05,-2.4617647128604045e-05,1.9279488438232627e-06,5.5828405800190540e-04
9.4220000000000012e-10,-2.1615156408673850e-05,-3.0565312338100488e-05,1.7945711168077547e-06,5.8824180025819465e-04
9.4239999999999997e-10,-2.5505263777536777e-05,-3.3634638764962599e-05,1.6404779222452651e-06,5.9854784170524148e-04
9.4260000000000003e-10,-2.6672178568857361e-05,-3.4148593594507490e-05,1.4649362598002027e-06,5.8490741903046350e-04
9.4280000000000009e-10,-2.5476391397329089e-05,-3.2538615396715519e-05,1.2676925788146819e-06,5.4734529298480056e-04
9.4299999999999995e-10,-2.2358194056190112e-05,-2.9303220217640703e-05,1.0491770915982747e-06,4.9054183403613458e-04
9.4320000000000001e-10,-1.7799499324884429e-05,-2.4965271584837897e-05,8.1068454492249275e-07,4.2225346869866699e-04
9.4340000000000007e-10,-1.2286670671550589e-05,-2.0031602560058847e-05,5.5452110720173324e-07,3.5082144723074817e-04
9.4359999999999993e-10,-6.2776218603341968e-06,-1.4958521766165614e-05,2.8410679199204205e-07,2.8312251295842136e-04
9.4379999999999999e-10,-1.7593297112148119e-07,-1.0125940408632114e-05,4.0227742071965771e-09,2.2363790695947774e-04
9.4400000000000005e-10,5.6862999225124689e-06,-5.8216350820617575e-06,-2.8000645582753460e-07,1.7450601752591491e-04
9.4420000000000011e-10,1.1056444164707335e-05,-2.2358041211790702e-06,-5.6120447565366491e-07,1.3608097012129245e-04
9.4439999999999996e-10,1.5760931344135224e-05,5.3514081358253494e-07,-8.3191312926677886e-07,1.0758902593698696e-04
9.4460000000000003e-10,1.9698207300453032e-05,2.4774887615668143e-06,-1.0838421684659316e-06,8.7673466100786547e-05
9.4480000000000009e-10,2.2827269677214557e-05,3.6442545184247108e-06,-1.3083928956161108e-06,7.4772921273446252e-05
9.4499999999999994e-10,2.5154105870139658e-05,4.1367809735580891e-06,-1.4970433265932698e-06,6.7353235881830877e-05
9.4520000000000000e-10,2.6718061282193960e-05,4.0861252165356388e-06,-1.6417751190487291e-06,6.4033879202527366e-05
9.4540000000000006e-10,2.7579654745958613e-05,3.6359706674789777e-06,-1.7355159468484900e-06,6.3646205997581589e-05
9.4560000000000013e-10,2.7810753460553910e-05,2.9282559294325705e-06,-1.7725661604695564e-06,6.5250438605757061e-05
